P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.34515,0.3205,0.33435,1,1.05,999999,7,0,0,0,0,0.1,10000,50
0.34778333,0.31883332,0.33338332,1,1.05,999999,7,0,0,0,0,0.01,10000,50
0.35605,0.3077,0.33625,1,1.05,999999,8,0,0,0,0,0.1,10000,50
0.35026667,0.32156667,0.32816666,1,1.05,999999,8,0,0,0,0,0.01,10000,50
0.34766668,0.31946668,0.33286667,1,1.05,999999,9,0,0,0,0,0.1,10000,50
0.34498334,0.31778333,0.33723333,1,1.05,999999,9,0,0,0,0,0.01,10000,50
0.35445,0.3156,0.32995,1,1.05,999999,10,0,0,0,0,0.1,10000,50
0.34521666,0.32051668,0.33426666,1,1.05,999999,10,0,0,0,0,0.01,10000,50
0.35136667,0.31411666,0.33451667,1,1.05,999999,11,0,0,0,0,0.1,10000,50
0.34095,0.3233,0.33575,1,1.05,999999,11,0,0,0,0,0.01,10000,50
0.34646666,0.31071666,0.34281668,1,1.05,999999,12,0,0,0,0,0.1,10000,50
0.3411,0.32675,0.33215,1,1.05,999999,12,0,0,0,0,0.01,10000,50
0.34733334,0.31288335,0.33978334,1,1.05,999999,13,0,0,0,0,0.1,10000,50
0.3466,0.3253,0.3281,1,1.05,999999,13,0,0,0,0,0.01,10000,50
0.34648332,0.31013334,0.34338334,1,1.05,999999,14,0,0,0,0,0.1,10000,50
0.34411666,0.32066667,0.33521667,1,1.05,999999,14,0,0,0,0,0.01,10000,50
0.34583333,0.31593335,0.33823332,1,1.05,999999,15,0,0,0,0,0.1,10000,50
0.34378332,0.32318333,0.33303332,1,1.05,999999,15,0,0,0,0,0.01,10000,50
0.34233335,0.30858332,0.34908333,1,1.05,999999,16,0,0,0,0,0.1,10000,50
0.34376666,0.31801668,0.33821666,1,1.05,999999,16,0,0,0,0,0.01,10000,50
0.33983332,0.31433332,0.34583333,1,1.05,999999,17,0,0,0,0,0.1,10000,50
0.34445,0.3258,0.32975,1,1.05,999999,17,0,0,0,0,0.01,10000,50
0.35466668,0.30551666,0.33981666,1,1.05,999999,18,0,0,0,0,0.1,10000,50
0.33761665,0.32486665,0.33751667,1,1.05,999999,18,0,0,0,0,0.01,10000,50
0.35028332,0.31318334,0.33653334,1,1.05,999999,19,0,0,0,0,0.1,10000,50
0.34266666,0.31776667,0.33956668,1,1.05,999999,19,0,0,0,0,0.01,10000,50
0.33788332,0.31588334,0.34623334,1,1.05,999999,20,0,0,0,0,0.1,10000,50
0.34815,0.31755,0.3343,1,1.05,999999,20,0,0,0,0,0.01,10000,50
0.35935,0.3221,0.31855,1,1.06,999999,0,0,0,0,0,0.1,10000,50
0.35298333,0.32188332,0.32513332,1,1.06,999999,0,0,0,0,0,0.01,10000,50
0.36665,0.3118,0.32155,1,1.06,999999,1,0,0,0,0,0.1,10000,50
0.34751666,0.32291666,0.32956666,1,1.06,999999,1,0,0,0,0,0.01,10000,50
0.35533333,0.31258333,0.33208334,1,1.06,999999,2,0,0,0,0,0.1,10000,50
0.34018335,0.32788333,0.33193332,1,1.06,999999,2,0,0,0,0,0.01,10000,50
0.35605,0.31735,0.3266,1,1.06,999999,3,0,0,0,0,0.1,10000,50
0.34493333,0.32328334,0.33178332,1,1.06,999999,3,0,0,0,0,0.01,10000,50
0.3607,0.3138,0.3255,1,1.06,999999,4,0,0,0,0,0.1,10000,50
0.34715,0.3215,0.33135,1,1.06,999999,4,0,0,0,0,0.01,10000,50
0.36021668,0.31536666,0.32441667,1,1.06,999999,5,0,0,0,0,0.1,10000,50
0.34983334,0.32553333,0.32463333,1,1.06,999999,5,0,0,0,0,0.01,10000,50
0.35958335,0.30848333,0.33193332,1,1.06,999999,6,0,0,0,0,0.1,10000,50
0.34731665,0.31991667,0.33276665,1,1.06,999999,6,0,0,0,0,0.01,10000,50
0.36336666,0.30316666,0.33346668,1,1.06,999999,7,0,0,0,0,0.1,10000,50
