P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.34783334,0.30273333,0.34943333,1,1.04,999999,8,0,0,0,0,0.1,10000,50
0.33971667,0.33006668,0.33021668,1,1.04,999999,8,0,0,0,0,0.01,10000,50
0.34045,0.3253,0.33425,1,1.04,999999,9,0,0,0,0,0.1,10000,50
0.34643334,0.32063332,0.33293334,1,1.04,999999,9,0,0,0,0,0.01,10000,50
0.34328333,0.30988333,0.34683332,1,1.04,999999,10,0,0,0,0,0.1,10000,50
0.34081668,0.32021666,0.33896667,1,1.04,999999,10,0,0,0,0,0.01,10000,50
0.34443334,0.31338334,0.34218332,1,1.04,999999,11,0,0,0,0,0.1,10000,50
0.3316,0.32735,0.34105,1,1.04,999999,11,0,0,0,0,0.01,10000,50
0.34625,0.3034,0.35035,1,1.04,999999,12,0,0,0,0,0.1,10000,50
0.34071666,0.32486665,0.33441666,1,1.04,999999,12,0,0,0,0,0.01,10000,50
0.34316668,0.30286667,0.35396665,1,1.04,999999,13,0,0,0,0,0.1,10000,50
0.33813334,0.32178333,0.34008333,1,1.04,999999,13,0,0,0,0,0.01,10000,50
0.34738332,0.30933332,0.34328333,1,1.04,999999,14,0,0,0,0,0.1,10000,50
0.34096667,0.32546666,0.33356667,1,1.04,999999,14,0,0,0,0,0.01,10000,50
0.33483332,0.31633332,0.34883332,1,1.04,999999,15,0,0,0,0,0.1,10000,50
0.3484,0.32085,0.33075,1,1.04,999999,15,0,0,0,0,0.01,10000,50
0.34193334,0.31388333,0.34418333,1,1.04,999999,16,0,0,0,0,0.1,10000,50
0.3359,0.3282,0.3359,1,1.04,999999,16,0,0,0,0,0.01,10000,50
0.33258334,0.31128332,0.35613334,1,1.04,999999,17,0,0,0,0,0.1,10000,50
0.32946667,0.32966667,0.34086666,1,1.04,999999,17,0,0,0,0,0.01,10000,50
0.3354,0.30755,0.35705,1,1.04,999999,18,0,0,0,0,0.1,10000,50
0.33735,0.31905,0.3436,1,1.04,999999,18,0,0,0,0,0.01,10000,50
0.34318334,0.30458334,0.35223332,1,1.04,999999,19,0,0,0,0,0.1,10000,50
0.34333333,0.31448334,0.34218332,1,1.04,999999,19,0,0,0,0,0.01,10000,50
0.33251667,0.31461668,0.35286668,1,1.04,999999,20,0,0,0,0,0.1,10000,50
0.33495,0.3247,0.34035,1,1.04,999999,20,0,0,0,0,0.01,10000,50
0.35096666,0.32211667,0.32691666,1,1.05,999999,0,0,0,0,0,0.1,10000,50
0.3511,0.3281,0.3208,1,1.05,999999,0,0,0,0,0,0.01,10000,50
0.35031667,0.33006668,0.31961668,1,1.05,999999,1,0,0,0,0,0.1,10000,50
0.34465,0.32175,0.3336,1,1.05,999999,1,0,0,0,0,0.01,10000,50
0.35853332,0.31498334,0.32648334,1,1.05,999999,2,0,0,0,0,0.1,10000,50
0.34183332,0.32403332,0.33413333,1,1.05,999999,2,0,0,0,0,0.01,10000,50
0.34126666,0.32556668,0.33316666,1,1.05,999999,3,0,0,0,0,0.1,10000,50
0.35381666,0.32001665,0.32616666,1,1.05,999999,3,0,0,0,0,0.01,10000,50
0.3512,0.3129,0.3359,1,1.05,999999,4,0,0,0,0,0.1,10000,50
0.33811668,0.32886666,0.33301666,1,1.05,999999,4,0,0,0,0,0.01,10000,50
0.353,0.3099,0.3371,1,1.05,999999,5,0,0,0,0,0.1,10000,50
0.34703332,0.32173333,0.33123332,1,1.05,999999,5,0,0,0,0,0.01,10000,50
0.35015,0.3127,0.33715,1,1.05,999999,6,0,0,0,0,0.1,10000,50
0.33868334,0.32398334,0.33733332,1,1.05,999999,6,0,0,0,0,0.01,10000,50
0.3477,0.3072,0.3451,1,1.05,999999,7,0,0,0,0,0.1,10000,50
0.34701666,0.31856668,0.33441666,1,1.05,999999,7,0,0,0,0,0.01,10000,50
0.34901667,0.30486667,0.34611666,1,1.05,999999,8,0,0,0,0,0.1,10000,50
0.34341666,0.31601667,0.34056666,1,1.05,999999,8,0,0,0,0,0.01,10000,50
0.3471,0.3063,0.3466,1,1.05,999999,9,0,0,0,0,0.1,10000,50
0.34116668,0.32176667,0.33706668,1,1.05,999999,9,0,0,0,0,0.01,10000,50
0.34415,0.3086,0.34725,1,1.05,999999,10,0,0,0,0,0.1,10000,50
0.34326667,0.31561667,0.34111667,1,1.05,999999,10,0,0,0,0,0.01,10000,50
0.34733334,0.30698332,0.34568334,1,1.05,999999,11,0,0,0,0,0.1,10000,50
0.33675,0.3201,0.34315,1,1.05,999999,11,0,0,0,0,0.01,10000,50
0.3398,0.31395,0.34625,1,1.05,999999,12,0,0,0,0,0.1,10000,50
0.3501,0.31965,0.33025,1,1.05,999999,12,0,0,0,0,0.01,10000,50
0.3417,0.309,0.3493,1,1.05,999999,13,0,0,0,0,0.1,10000,50
0.3402,0.32405,0.33575,1,1.05,999999,13,0,0,0,0,0.01,10000,50
0.34451666,0.30791667,0.34756666,1,1.05,999999,14,0,0,0,0,0.1,10000,50
0.34001666,0.31446666,0.34551665,1,1.05,999999,14,0,0,0,0,0.01,10000,50
0.34043333,0.30393332,0.35563335,1,1.05,999999,15,0,0,0,0,0.1,10000,50
0.33255,0.32425,0.3432,1,1.05,999999,15,0,0,0,0,0.01,10000,50
0.34401667,0.30511665,0.35086668,1,1.05,999999,16,0,0,0,0,0.1,10000,50
0.33503333,0.32308334,0.34188333,1,1.05,999999,16,0,0,0,0,0.01,10000,50
0.34513333,0.30773333,0.34713334,1,1.05,999999,17,0,0,0,0,0.1,10000,50
0.34586668,0.31856668,0.33556667,1,1.05,999999,17,0,0,0,0,0.01,10000,50
0.34195,0.31355,0.3445,1,1.05,999999,18,0,0,0,0,0.1,10000,50
0.33951667,0.32281667,0.33766666,1,1.05,999999,18,0,0,0,0,0.01,10000,50
0.33955,0.304,0.35645,1,1.05,999999,19,0,0,0,0,0.1,10000,50
