P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3614,0.3186,0.32,1,1.05,999999,0,0,0,0,0,0.1,10000,500
0.3732,0.3169,0.3099,1,1.05,999999,0,0,0,0,0,0.01,10000,500
0.371,0.302,0.327,1,1.05,999999,1,0,0,0,0,0.1,10000,500
0.3646,0.3092,0.3262,1,1.05,999999,1,0,0,0,0,0.01,10000,500
0.366,0.3086,0.3254,1,1.05,999999,2,0,0,0,0,0.1,10000,500
0.3646,0.3037,0.3317,1,1.05,999999,2,0,0,0,0,0.01,10000,500
0.3516,0.3062,0.3422,1,1.05,999999,3,0,0,0,0,0.1,10000,500
0.3621,0.2946,0.3433,1,1.05,999999,3,0,0,0,0,0.01,10000,500
0.3454,0.3056,0.349,1,1.05,999999,4,0,0,0,0,0.1,10000,500
0.3457,0.3012,0.3531,1,1.05,999999,4,0,0,0,0,0.01,10000,500
0.3471,0.3002,0.3527,1,1.05,999999,5,0,0,0,0,0.1,10000,500
0.3421,0.2992,0.3587,1,1.05,999999,5,0,0,0,0,0.01,10000,500
0.3457,0.2954,0.3589,1,1.05,999999,6,0,0,0,0,0.1,10000,500
0.3458,0.2906,0.3636,1,1.05,999999,6,0,0,0,0,0.01,10000,500
0.3428,0.2984,0.3588,1,1.05,999999,7,0,0,0,0,0.1,10000,500
0.3474,0.2821,0.3705,1,1.05,999999,7,0,0,0,0,0.01,10000,500
0.3449,0.291,0.3641,1,1.05,999999,8,0,0,0,0,0.1,10000,500
0.3505,0.2795,0.37,1,1.05,999999,8,0,0,0,0,0.01,10000,500
0.34,0.291,0.369,1,1.05,999999,9,0,0,0,0,0.1,10000,500
0.3356,0.2942,0.3702,1,1.05,999999,9,0,0,0,0,0.01,10000,500
0.3406,0.2895,0.3699,1,1.05,999999,10,0,0,0,0,0.1,10000,500
0.3379,0.2884,0.3737,1,1.05,999999,10,0,0,0,0,0.01,10000,500
0.3303,0.2909,0.3788,1,1.05,999999,11,0,0,0,0,0.1,10000,500
